,url,title,publish_date,summary,event_type,trigger,arg_subject,arg_weapon,arg_time,arg_location,label
950,https://baochinhphu.vn/pho-thu-tuong-tran-hong-ha-du-le-thong-xe-ky-thuat-2-doan-cao-toc-di-qua-tinh-ha-tinh-10225041910563671.htm,Phó Thủ tướng Trần Hồng Hà dự lễ thông xe kỹ thuật 2 đoạn cao tốc đi qua tỉnh Hà Tĩnh,19/04/2025 11:00,"Sáng 19/4, Phó Thủ tướng Trần Hồng Hà dự lễ thông xe kỹ thuật 2 dự án thành phần thuộc tuyến cao tốc Bắc - Nam phía đông giai đoạn 2021-2025 đi qua tỉnh Hà Tĩnh: Bãi Vọt - Hàm Nghi, Hàm Nghi - Vũng Áng.",,,Phó Thủ tướng Trần Hồng Hà,,Sáng 19/4,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
951,https://baochinhphu.vn/pho-thu-tuong-thuong-truc-chinh-phu-nguyen-hoa-binh-du-le-khanh-thanh-2-cong-trinh-giao-thong-tai-binh-thuan-102250419104244915.htm,Phó Thủ tướng Thường trực Chính phủ Nguyễn Hòa Bình dự Lễ khánh thành 2 công trình giao thông tại Bình Thuận,19/04/2025 10:50,"Sáng 19/4, tại xã Tiến Thành, thành phố Phan Thiết, tỉnh Bình Thuận, Phó Thủ tướng Thường trực Chính phủ Nguyễn Hòa Bình đã dự Lễ khánh thành 2 công trình giao thông của tỉnh là: Công trình làm mới đường trục ven biển ĐT.719B (đoạn từ Quốc lộ 1 đến cầu Suối Nhum) và Công trình đường Hàm Kiệm đi Tiến Thành (đoạn từ Quốc lộ 1 đến đường ĐT.719B).",,,Phó Thủ tướng Thường trực Chính phủ Nguyễn Hòa Bình,,Sáng 19/4,tại xã Tiến Thành,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
952,https://baochinhphu.vn/thu-tuong-de-nghi-nhan-rong-giai-phap-len-tau-bay-khong-can-giay-to-102250419100239518.htm,Thủ tướng đề nghị nhân rộng giải pháp lên tàu bay không cần giấy tờ,19/04/2025 10:12,"Sáng 19/4, trước khi dự lễ khởi công, khánh thành các công trình, dự án trọng điểm quốc gia và các công trình lớn kỷ niệm 50 năm giải phóng miền Nam, tại nhà ga T3 Tân Sơn Nhất, Thủ tướng Phạm Minh Chính cùng các đại biểu đã dự lễ công bố triển khai thí điểm giải pháp ứng dụng định danh, xác thực điện tử và nhận diện sinh trắc học phục vụ làm thủ tục lên tàu bay.",Statement,công bố,Thủ tướng Phạm Minh Chính,,Sáng 19/4,tại nhà ga T3 Tân Sơn Nhất,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
953,https://baochinhphu.vn/thang-loi-cua-cuoc-khang-chien-chong-my-cuu-nuoc-bai-hoc-ve-xay-dung-luc-luong-vu-trang-nhan-dan-vung-manh-trong-ky-nguyen-moi-102250419094613161.htm,"Thắng lợi của cuộc kháng chiến chống Mỹ, cứu nước - Bài học về xây dựng lực lượng vũ trang nhân dân vững mạnh trong kỷ nguyên mới",19/04/2025 07:34,"Chiến tranh đã lùi xa nửa thế kỷ, nhưng những bài học kinh nghiệm về xây dựng lực lượng vũ trang nhân dân trong kháng chiến chống Mỹ, cứu nước đến nay vẫn vẹn nguyên giá trị cả về lý luận và thực tiễn.",,,,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
954,https://baochinhphu.vn/thai-nguyen-ngay-dau-tien-bo-phieu-ty-le-cu-tri-dong-y-voi-phuong-an-sap-xep-cap-xa-tinh-dat-rat-cao-102250418214455756.htm,"Thái Nguyên: Ngày đầu tiên bỏ phiếu, tỷ lệ cử tri đồng ý với phương án sắp xếp cấp xã, tỉnh đạt rất cao",18/04/2025 22:16,"Hôm nay (18/4) là ngày đầu tiên tỉnh Thái Nguyên triển khai lấy ý kiến nhân dân là cử tri đại diện hộ gia đình trên địa bàn tỉnh về chủ trương sắp xếp đơn vị hành chính cấp xã và hợp nhất 2 tỉnh Bắc Kạn, Thái Nguyên.",,,,,18/4,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
955,https://baochinhphu.vn/dai-su-ito-naoki-nhat-ban-se-tiep-tuc-la-doi-tac-tot-cua-viet-nam-trong-ky-nguyen-moi-102250418163231682.htm,Đại sứ Ito Naoki: Nhật Bản sẽ tiếp tục là đối tác tốt của Việt Nam trong kỷ nguyên mới,18/04/2025 21:42,"Chiều 18/4, Thủ tướng Phạm Minh Chính tiếp Đại sứ Nhật Bản tại Việt Nam Ito Naoki nhằm trao đổi về một số nội dung tăng cường hợp tác giữa hai nước thời gian tới.",Meeting,trao đổi,Thủ tướng Phạm Minh Chính,,Chiều 18/4,tại Việt Nam Ito Naoki nhằm trao đổi về một số nội dung tăng cường hợp tác giữa hai nước thời gian tới,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
956,https://baochinhphu.vn/khong-de-lang-phi-tru-so-khi-sap-nhap-102250418161931928.htm,Không để lãng phí trụ sở khi sáp nhập,18/04/2025 19:00,"Chiều 18/4, tại thành phố Vị Thanh (tỉnh Hậu Giang), Chủ tịch Quốc hội Trần Thanh Mẫn và Đoàn đại biểu Quốc hội tỉnh Hậu Giang tiếp xúc cử tri trước kỳ họp thứ 9, Quốc hội khóa XV.",Meeting,họp,Chủ tịch Quốc hội Trần Thanh Mẫn,,Chiều 18/4,tại thành phố Vị Thanh (tỉnh Hậu Giang),"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
957,https://baochinhphu.vn/tong-bi-thu-to-lam-tiep-tong-giam-doc-quy-dau-tu-warburg-pincus-hoa-ky-102250418175042079.htm,Tổng Bí thư Tô Lâm tiếp Tổng Giám đốc Quỹ đầu tư Warburg Pincus (Hoa Kỳ),18/04/2025 17:50,"Ngày 18/4, tại Trụ sở Trung ương Đảng, Tổng Bí thư Tô Lâm đã tiếp ông Jeffrey David Perlman, Tổng Giám đốc Quỹ đầu tư Warburg Pincus (Hoa Kỳ), kiêm đồng Chủ tịch Hội đồng Kinh doanh ASEAN - Hoa Kỳ.",,,Tổng Bí thư Tô Lâm,,Ngày 18/4,tại Trụ sở Trung ương Đảng,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
958,https://baochinhphu.vn/day-manh-ung-dung-nang-luong-nguyen-tu-vi-muc-dich-hoa-binh-va-phat-trien-102250418174229559.htm,Đẩy mạnh ứng dụng năng lượng nguyên tử vì mục đích hoà bình và phát triển,18/04/2025 17:36,"Chiều 18/4, Phó Thủ tướng Chính phủ Nguyễn Chí Dũng làm việc với Bộ KH&CN về xây dựng Đề án ""Nghiên cứu cơ sở lý luận và thực tiễn xây dựng Nghị quyết về đẩy mạnh phát triển ứng dụng năng lượng nguyên tử vì mục đích hòa bình phục vụ phát triển đất nước trong thời kỳ mới"".",Legislation,Nghị quyết,Phó Thủ tướng Chính phủ Nguyễn Chí Dũng,,Chiều 18/4,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
959,https://baochinhphu.vn/infographics-dinh-huong-sap-xep-don-vi-cong-lap-truc-thuoc-ubnd-cap-huyen-102250418102906331.htm,Infographics: Định hướng sắp xếp đơn vị công lập trực thuộc UBND cấp huyện,18/04/2025 15:23," Theo Công văn số 03/CV-BCĐ của Ban Chỉ đạo sắp xếp đơn vị hành chính các cấp và xây dựng mô hình tổ chức chính quyền địa phương 2 cấp, nhiều đơn vị sự nghiệp công lập cấp huyện sẽ được chuyển giao cho cấp xã quản lý.",Statement,Chỉ đạo,,,,,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
960,https://baochinhphu.vn/thu-tuong-phai-cu-the-hoa-the-che-hoa-tat-ca-chu-truong-cua-dang-giai-phong-phat-huy-moi-nguon-luc-cua-dat-nuoc-102250418150844131.htm,"Thủ tướng: Phải cụ thể hóa, thể chế hóa tất cả chủ trương của Đảng; giải phóng, phát huy mọi nguồn lực của đất nước",18/04/2025 15:14,"Sáng 18/4, Thủ tướng Phạm Minh Chính chủ trì Phiên họp Chính phủ chuyên đề pháp luật lần thứ 2 trong tháng 4/2025, thảo luận nhiều nội dung quan trọng chuẩn bị trình Quốc hội.",Legislation,luật,Thủ tướng Phạm Minh Chính,,Sáng 18/4,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
961,https://baochinhphu.vn/thu-tuong-chu-tri-phien-hop-chinh-phu-ve-5-du-an-luat-quan-trong-102250418093722897.htm,Thủ tướng chủ trì phiên họp Chính phủ về 5 dự án luật quan trọng,18/04/2025 09:56,"Sáng 18/4, Thủ tướng Phạm Minh Chính chủ trì Phiên họp Chính phủ chuyên đề pháp luật lần thứ 2 trong tháng 4/2025, thảo luận nhiều nội dung quan trọng chuẩn bị trình Quốc hội.",Legislation,luật,Thủ tướng Phạm Minh Chính,,Sáng 18/4,,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
962,https://baochinhphu.vn/hdnd-tphcm-hop-ky-thu-20-ban-phuong-an-sap-nhap-voi-tinh-binh-duong-va-ba-ria-vung-tau-101250418092635138.htm,"HĐND TPHCM họp kỳ thứ 22, bàn phương án sáp nhập với tỉnh Bình Dương và Bà Rịa - Vũng Tàu",,"TPHCM mới sau sắp xếp, hợp nhất có 6.772,65 km2, quy mô dân số 13.706.632 người, 190 đơn vị hành chính trực thuộc, hình thành siêu đô thị mới của vùng Đông Nam Bộ.",,,,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
963,https://baochinhphu.vn/thu-tuong-ethiopia-ket-thuc-chuyen-tham-chinh-thuc-viet-nam-10225041722021639.htm,Thủ tướng Ethiopia kết thúc chuyến thăm chính thức Việt Nam,17/04/2025 22:12,"Chiều 17/4, Thủ tướng nước Cộng hòa Dân chủ Liên bang Ethiopia Abiy Ahmed Ali và Phu nhân Zinash Tayachew rời Hà Nội, kết thúc tốt đẹp chuyến thăm chính thức Việt Nam và tham dự Hội nghị thượng đỉnh Diễn đàn đối tác vì tăng trưởng xanh và mục tiêu toàn cầu (P4G) lần thứ tư từ ngày 14 đến ngày 17/4, theo lời mời của Thủ tướng Chính phủ Phạm Minh Chính và Phu nhân.",Visiting,chuyến thăm,Thủ tướng Chính phủ Phạm Minh Chính,,Chiều 17/4,,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
964,https://baochinhphu.vn/ca-mau-va-bac-lieu-sau-hop-nhat-con-64-xa-phuong-102250417204016958.htm,"Cà Mau và Bạc Liêu sau hợp nhất còn 64 xã, phường",17/04/2025 20:50,"Chiều 17/4, Ban Thường vụ 2 tỉnh Cà Mau và Bạc Liêu tổ chức hội nghị triển khai công tác xây dựng đề án hợp nhất đơn vị hành chính cấp tỉnh giữa hai địa phương.",,,,,Chiều 17/4,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
965,https://baochinhphu.vn/cong-tac-ton-giao-dan-toc-la-van-de-chien-luoc-nhiem-vu-quan-trong-dac-biet-102250417183405305.htm,"Công tác tôn giáo, dân tộc là vấn đề chiến lược, nhiệm vụ quan trọng đặc biệt",17/04/2025 20:21,"Chiều 17/4, tại Hà Nội, đồng chí Nguyễn Trọng Nghĩa, Ủy viên Bộ Chính trị, Bí thư Trung ương Đảng, Trưởng Ban Tuyên giáo và Dân vận Trung ương chủ trì Hội nghị ký kết Chương trình phối hợp công tác giai đoạn 2025-2030 và Kế hoạch phối hợp công tác năm 2025 giữa Ban Tuyên giáo và Dân vận Trung ương với Đảng ủy Bộ Dân tộc và Tôn giáo.",Cooperation,ký kết,,,Chiều 17/4,tại Hà Nội,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
966,https://baochinhphu.vn/thu-tuong-thi-dua-khen-thuong-phai-tao-dong-luc-truyen-cam-hung-cho-ca-nuoc-buoc-vao-ky-nguyen-moi-102250417201101738.htm,"Thủ tướng: Thi đua-khen thưởng phải tạo động lực, truyền cảm hứng cho cả nước bước vào kỷ nguyên mới",17/04/2025 20:13,"Chiều 17/4, Thủ tướng Chính phủ Phạm Minh Chính, Chủ tịch Hội đồng Thi đua-Khen thưởng Trung ương nhiệm kỳ 2021-2026 (Hội đồng) chủ trì phiên họp lần thứ 11 của Hội đồng.",Meeting,họp,Thủ tướng Chính phủ Phạm Minh Chính,,Chiều 17/4,,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
967,https://baochinhphu.vn/pho-thu-tuong-le-thanh-long-can-huy-dong-them-nhan-luc-thi-cong-co-so-2-benh-vien-viet-duc-va-bach-mai-102250417192645302.htm,Phó Thủ tướng Lê Thành Long: Cần huy động thêm nhân lực thi công cơ sở 2 Bệnh viện Việt Đức và Bạch Mai,17/04/2025 20:11,"Chiều nay (17/4), sau khi kiểm tra thực địa tại dự án Cơ sở 2 của Bệnh viện Việt Đức và Bạch Mai tại tỉnh Hà Nam, Phó Thủ tướng Lê Thành Long yêu cầu tăng thêm nhân lực thi công 2 dự án; tăng cường hơn nữa năng lực của Ban quản lý dự án.",,,Phó Thủ tướng Lê Thành Long,,17/4,tại dự án Cơ sở 2 của Bệnh viện Việt Đức và Bạch Mai tại tỉnh Hà Nam,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
968,https://baochinhphu.vn/thong-qua-tuyen-bo-ha-noi-ve-chuyen-doi-xanh-ben-vung-lay-con-nguoi-lam-trung-tam-102250417160740372.htm,"Thông qua Tuyên bố Hà Nội về chuyển đổi xanh bền vững, lấy con người làm trung tâm",17/04/2025 20:01,"Chiều 17/4, tại Trung tâm Hội nghị quốc gia, sau bốn ngày làm việc (từ 14-17/4), với hơn 20 phiên thảo luận sâu sắc và thực chất, Hội nghị thượng đỉnh (HNTĐ) Diễn đàn Đối tác vì tăng trưởng xanh và mục tiêu toàn cầu (P4G) lần thứ tư năm 2025 với chủ đề “Chuyển đổi xanh bền vững, lấy con người làm trung tâm” đã kết thúc thành công tốt đẹp.",Meeting,thảo luận,,,Chiều 17/4,tại Trung tâm Hội nghị quốc gia,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
969,https://baochinhphu.vn/tong-bi-thu-to-lam-tiep-dai-su-cong-hoa-phap-tai-viet-nam-102250417161851585.htm,Tổng Bí thư Tô Lâm tiếp Đại sứ Cộng hòa Pháp tại Việt Nam,17/04/2025 19:59,"Chiều 17/4, tại Trụ sở Trung ương Đảng, Tổng Bí thư Tô Lâm đã tiếp Đại sứ Cộng hòa Pháp tại Việt Nam Olivier Brochet.",,,Tổng Bí thư Tô Lâm,,Chiều 17/4,tại Trụ sở Trung ương Đảng,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
970,https://baochinhphu.vn/pho-thu-tuong-nguyen-chi-dung-lam-viec-voi-trung-tam-nghien-cuu-dac-khu-kinh-te-trung-quoc-102250417190759817.htm,Phó Thủ tướng Nguyễn Chí Dũng làm việc với Trung tâm Nghiên cứu Đặc khu kinh tế Trung Quốc,17/04/2025 19:10,"Chiều 17/4, tại Trụ sở Chính phủ, Phó Thủ tướng Chính phủ Nguyễn Chí Dũng làm việc với GS. Đào Nhất Đào, Giám đốc Trung tâm Nghiên cứu Đặc khu kinh tế, Đại học Thâm Quyến, Quảng Đông, Trung Quốc và một số doanh nghiệp, chuyên gia Trung Quốc.",Meeting,làm việc với,Phó Thủ tướng Chính phủ Nguyễn Chí Dũng,,Chiều 17/4,tại Trụ sở Chính phủ,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
971,https://baochinhphu.vn/viet-nam-van-tiep-tuc-khang-dinh-la-mot-nen-kinh-te-phat-trien-manh-me-nang-dong-102250417130309728.htm,"Việt Nam vẫn tiếp tục khẳng định là một nền kinh tế phát triển mạnh mẽ, năng động",17/04/2025 19:00,"Ngày 17/4, trong khuôn khổ Hội nghị Thượng đỉnh Diễn đàn đối tác vì tăng trưởng bền vững và các mục tiêu toàn cầu 2030 (P4G) lần thứ 4 do Việt Nam đăng cai tổ chức, Thủ tướng Chính phủ Phạm Minh Chính đã tiếp bà Rebeca Grynspan, Tổng Thư ký (TTK) Cơ quan Liên Hợp Quốc về Thương mại và Phát triển (UNCTAD).",,,Thủ tướng Chính phủ Phạm Minh Chính,,Ngày 17/4,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
972,https://baochinhphu.vn/hoan-thanh-bang-duoc-cac-muc-tieu-phat-trien-kinh-te-xa-hoi-vung-tai-dinh-cu-thuy-dien-son-la-102250417184722573.htm,Hoàn thành bằng được các mục tiêu phát triển kinh tế-xã hội vùng tái định cư Thuỷ điện Sơn La,17/04/2025 18:59," Chiều 17/4, Phó Thủ tướng Trần Hồng Hà làm việc với các bộ, ngành, tỉnh Sơn La, Lai Châu, Điện Biên về tình hình thực hiện Đề án Ổn định dân cư, phát triển kinh tế-xã hội vùng tái định cư Thuỷ điện Sơn La (Đề án 666).",Meeting,làm việc với,Phó Thủ tướng Trần Hồng Hà,,Chiều 17/4,,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
973,https://baochinhphu.vn/chu-tich-nuoc-luong-cuong-tiep-bo-truong-quoc-phong-kenya-102250417120004412.htm,Chủ tịch nước Lương Cường tiếp Bộ trưởng Quốc phòng Kenya,17/04/2025 17:45,"Ngày 17/4, tại Phủ Chủ tịch, Chủ tịch nước Lương Cường đã tiếp Bộ trưởng Quốc phòng Kenya Soipan Tuya nhân dịp Bộ trưởng tham dự Hội nghị thượng đỉnh Diễn đàn Đối tác vì tăng trưởng xanh và mục tiêu toàn cầu (P4G) lần thứ tư từ ngày 14-17/4.",,,Chủ tịch nước Lương Cường,,Ngày 17/4,tại Phủ Chủ tịch,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
974,https://baochinhphu.vn/pho-thu-tuong-tiep-pho-tong-giam-doc-to-chuc-phat-trien-cong-nghiep-lhq-102250417165944524.htm,Phó Thủ tướng tiếp Phó Tổng Giám đốc Tổ chức Phát triển Công nghiệp LHQ,17/04/2025 17:00,"Chiều 17/4, tại Trung tâm Hội nghị quốc gia, Phó Thủ tướng, Bộ trưởng Bùi Thanh Sơn đã tiếp Phó Tổng Giám đốc Tổ chức Phát triển Công nghiệp Liên Hợp Quốc (UNIDO) Fatou Haidara nhân dịp sang Việt Nam tham dự Hội nghị thượng đỉnh Diễn đàn Đối tác vì tăng trưởng xanh và mục tiêu toàn cầu 2030 (P4G) lần thứ 4.",,,Bộ trưởng Bùi Thanh Sơn,,Chiều 17/4,tại Trung tâm Hội nghị quốc gia,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
975,https://baochinhphu.vn/hop-nhat-quang-nam-va-da-nang-dung-trung-ve-mat-thoi-gian-va-khong-gian-102250417163942914.htm,"Hợp nhất Quảng Nam và Đà Nẵng: Đúng, trúng về mặt thời gian và không gian",17/04/2025 16:50,"Chiều 17/4, Ban Thường vụ Tỉnh ủy Quảng Nam thông tin định hướng tuyên truyền thực hiện sắp xếp đơn vị hành chính cấp tỉnh và xây dựng mô hình tổ chức chính quyền địa phương 2 cấp trên địa bàn.",Statement,thông tin,,,Chiều 17/4,,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
976,https://baochinhphu.vn/viet-nam-colombia-mo-rong-hop-tac-ung-pho-voi-thach-thuc-di-cu-bien-doi-khi-hau-102250417164508644.htm,"Việt Nam, Colombia mở rộng hợp tác ứng phó với thách thức di cư, biến đổi khí hậu",17/04/2025 16:46,"Việt Nam, Colombia nhất trí tăng cường trao đổi kinh nghiệm và mở rộng hợp tác trong các lĩnh vực chuyển đổi năng lượng, chuyển đổi số, trí tuệ nhân tạo, ứng phó với các thách thức về di cư, tội phạm đa quốc gia, an ninh mạng và biến đổi khí hậu.",Meeting,trao đổi,,,,,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
977,https://baochinhphu.vn/ket-thuc-tot-dep-giao-luu-huu-nghi-quoc-phong-bien-gioi-viet-nam-trung-quoc-lan-thu-9-102250417161956725.htm,Kết thúc tốt đẹp giao lưu hữu nghị quốc phòng biên giới Việt Nam - Trung Quốc lần thứ 9,17/04/2025 16:31,"Giao lưu hữu nghị quốc phòng biên giới Việt Nam - Trung Quốc lần thứ 9 diễn ra từ ngày 16 đến 17/4 tại tỉnh Lạng Sơn (Việt Nam) và Khu tự trị dân tộc Choang Quảng Tây (Trung Quốc), với sự đồng chủ trì của Đại tướng Phan Văn Giang, Ủy viên Bộ Chính trị, Phó Bí thư Quân ủy Trung ương, Bộ trưởng Bộ Quốc phòng Việt Nam và Thượng tướng Đổng Quân, Ủy viên Trung ương Ðảng Cộng sản Trung Quốc, Bộ trưởng Bộ Quốc phòng Trung Quốc.",,,Bộ trưởng Bộ Quốc phòng Việt Nam,,17/4,tại tỉnh Lạng Sơn (Việt Nam) và Khu tự trị dân tộc Choang Quảng Tây (Trung Quốc),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
978,https://baochinhphu.vn/pho-tong-thu-ky-lien-hop-quoc-danh-gia-cao-vai-tro-lanh-dao-cua-viet-nam-trong-chuyen-doi-xanh-102250417153145428.htm,Phó Tổng Thư ký Liên Hợp Quốc đánh giá cao vai trò lãnh đạo của Việt Nam trong chuyển đổi xanh,17/04/2025 15:35,"Ngày 17/4, tại Trung tâm Hội nghị Quốc gia, Thủ tướng Chính phủ Phạm Minh Chính đã tiếp bà Amina Mohammed, Phó Tổng Thư ký Liên Hợp Quốc, nhân dịp bà tham dự Hội nghị thượng đỉnh Diễn đàn Đối tác vì tăng trưởng xanh và mục tiêu toàn cầu 2030 (P4G).",,,Thủ tướng Chính phủ Phạm Minh Chính,,Ngày 17/4,tại Trung tâm Hội nghị Quốc gia,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
979,https://baochinhphu.vn/tong-bi-thu-to-lam-tiep-xuc-cu-tri-ha-noi-truoc-ky-hop-thu-9-quoc-hoi-khoa-xv-102250417143251934.htm,"Tổng Bí thư Tô Lâm tiếp xúc cử tri Hà Nội trước kỳ họp thứ 9, Quốc hội khóa XV",17/04/2025 15:18,"Sáng 17/4, Tổng Bí thư Tô Lâm và Đoàn đại biểu Quốc hội thành phố Hà Nội, đơn vị bầu cử số 1 tiếp xúc cử tri các quận Ba Đình, Hai Bà Trưng, Đống Đa để tiếp thu ý kiến của cử tri và thông báo nội dung kỳ họp thứ 9, Quốc hội khóa XV.",Statement,thông báo,Tổng Bí thư Tô Lâm,,Sáng 17/4,,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
980,https://baochinhphu.vn/chu-tich-nuoc-luong-cuong-tiep-thu-tuong-lao-sonexay-siphandone-10225041712095654.htm,Chủ tịch nước Lương Cường tiếp Thủ tướng Lào Sonexay Siphandone,17/04/2025 15:11,"Sáng 17/4, tại Phủ Chủ tịch, Chủ tịch nước Lương Cường tiếp Thủ tướng Lào Sonexay Siphandone sang Việt Nam tham dự Hội nghị thượng đỉnh Diễn đàn Đối tác vì tăng trưởng xanh và mục tiêu toàn cầu (P4G) lần thứ tư.",,,Chủ tịch nước Lương Cường,,Sáng 17/4,tại Phủ Chủ tịch,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
981,https://baochinhphu.vn/thu-tuong-pham-minh-chinh-tiep-pho-chu-tich-quy-quoc-te-ve-phat-trien-nong-nghiep-102250417145856053.htm,Thủ tướng Phạm Minh Chính tiếp Phó Chủ tịch Quỹ Quốc tế về phát triển nông nghiệp,17/04/2025 15:08,"Ngày 17/4, tại Trung tâm Hội nghị Quốc gia, Thủ tướng Chính phủ Phạm Minh Chính đã tiếp ông Donal Brown, Phó Chủ tịch Quỹ Quốc tế về phát triển nông nghiệp (IFAD) nhân dịp ông sang Việt Nam tham dự Hội nghị thượng đỉnh Diễn đàn Đối tác vì tăng trưởng xanh và mục tiêu toàn cầu 2030 (P4G) lần thứ 4.",,,Thủ tướng Chính phủ Phạm Minh Chính,,Ngày 17/4,tại Trung tâm Hội nghị Quốc gia,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
982,https://baochinhphu.vn/viet-nam-cam-ket-la-doi-tac-co-trach-nhiem-trong-cac-sang-kien-toan-cau-ve-phat-trien-ben-vung-102250417144344241.htm,Việt Nam cam kết là đối tác có trách nhiệm trong các sáng kiến toàn cầu về phát triển bền vững,17/04/2025 14:53,"Phó Thủ tướng Bùi Thanh Sơn khẳng định, Việt Nam cam kết là một đối tác chủ động, tích cực và trách nhiệm trong các sáng kiến toàn cầu về khí hậu và phát triển bền vững.",Statement,khẳng định,Phó Thủ tướng Bùi Thanh Sơn,,,,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
983,https://baochinhphu.vn/pho-tong-thu-ky-lien-hop-quoc-danh-gia-cao-thanh-tuu-phat-trien-doi-ngoai-cua-viet-nam-102250417131014678.htm,"Phó Tổng Thư ký Liên Hợp Quốc đánh giá cao thành tựu phát triển, đối ngoại của Việt Nam",17/04/2025 13:13,"Phó Tổng Thư ký Liên Hợp Quốc Salsiah Alisjahbana đánh giá cao những thành tựu quan trọng Việt Nam đạt được về đối ngoại và phát triển kinh tế - xã hội, cũng như vai trò dẫn dắt của Việt Nam trên nhiều diễn đàn quốc tế lớn.",,,Phó Tổng Thư ký Liên Hợp Quốc Salsiah Alisjahbana,,,,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
984,https://baochinhphu.vn/infographics-dinh-huong-sap-xep-to-chuc-chinh-quyen-cap-tinh-va-cap-xa-moi-102250417101634335.htm,"Infographics: Định hướng sắp xếp, tổ chức chính quyền cấp tỉnh và cấp xã mới",17/04/2025 13:12,"Ban Chỉ đạo sắp xếp đơn vị hành chính các cấp và xây dựng mô hình tổ chức chính quyền địa phương 2 cấp định hướng một số nhiệm vụ sắp xếp đơn vị hành chính và tổ chức chính quyền địa phương 2 cấp; về tổ chức bộ máy, cán bộ, công chức, viên chức khi thực hiện sắp xếp.",Statement,Chỉ đạo,,,,,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
985,https://baochinhphu.vn/chu-tich-nuoc-luong-cuong-tiep-pho-tong-thu-ky-lien-hop-quoc-amina-mohammed-102250417120603013.htm,Chủ tịch nước Lương Cường tiếp Phó Tổng Thư ký Liên Hợp Quốc Amina Mohammed,17/04/2025 12:56,"Sáng 17/4, tại Phủ Chủ tịch, Chủ tịch nước Lương Cường đã tiếp bà Amina Mohammed, Phó Tổng Thư ký Liên Hợp Quốc nhân dịp bà đến Việt Nam dự Hội nghị thượng đỉnh Diễn đàn Đối tác vì tăng trưởng xanh và mục tiêu toàn cầu (P4G) lần thứ 4 tại Hà Nội.",,,Chủ tịch nước Lương Cường,,Sáng 17/4,tại Phủ Chủ tịch,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
